Product,SKU,Date,Revenue,CMGR,Period,%Total Revenue,Average Revenue
FUSILLI ( GLUTEN FREE ),PASTAFUSILLI,2014-09-11,100.0,13.580359301386968,21.0,0.003611704611494154,120.03709832654123
GARLIC ( CHEMICAL FREE ),EXPORTORGANICGARLIC,2014-09-11,28.0,8.731083049906218,21.0,0.001011277291218363,120.03709832654123
GARLIC PASTE,GARLICPASTE,2014-09-11,20.0,5.695077339249011,21.0,0.0007223409222988308,120.03709832654123
GINGER GROUND,GINGERGROUND,2014-09-11,8.4,10.09242359573419,19.0,0.0003033831873655089,120.03709832654123
"GOAT, SHEEP, AND COW MIXED CHEESE",IBERICO,2014-09-11,120.0,5.7809278003496445,18.0,0.0043340455337929846,120.03709832654123
GREEN APPLES ( FRENCH ) -IMPORTED,GREENFRENCHAPPLES,2014-09-11,76.0,18.105742182504024,22.0,0.002744895504735557,120.03709832654123
GREEN BEANS ( CHEMICAL FREE ),GREENBEANS(CHEMICALFREE),2014-09-11,52.0,1.3063190456183316,18.0,0.00187808639797696,120.03709832654123
GREEN CURLY LETTUCE,GREENCURLYLETTUCE,2014-09-11,7.0,12.737820415783307,20.0,0.0002528193228045908,120.03709832654123
GREEN ICEBERG LETTUCE,GREENICEBERG,2014-09-11,35.0,18.237378564010132,24.0,0.001264096614022954,120.03709832654123
HAMBURGER (CHEMICAL FREE) - FROZEN,HAMBURGER(CHEMICALFREE)-FROZEN,2014-09-11,336.0,11.264692902963969,21.0,0.012135327494620356,120.03709832654123
HONEY MOON MIX,HONEYMOONMIX,2014-09-11,59.0,10.799277907116544,26.0,0.002130905720781551,120.03709832654123
HONEY SPOON,HONEYSPOON,2014-09-11,18.0,10.624273129587536,44.0,0.0006501068300689477,120.03709832654123
ITALIAN BASIL,ITALIANBASIL,2014-09-11,28.0,9.474178494634033,44.0,0.001011277291218363,120.03709832654123
KIWI,KIWI,2014-09-11,88.0,12.947789130522835,43.0,0.0031783000581148556,120.03709832654123
LEMON ( CHEMICAL FREE ),EXPORTORGANICLEMON,2014-09-11,66.0,17.1914856895135,22.0,0.0023837250435861414,120.03709832654123
LEMON GRASS,LEMONGRASS,2014-09-11,3.0,8.594486510975896,39.0,0.00010835113834482462,120.03709832654123
LIME ( CHEMICAL FREE ),ORGANICLIME,2014-09-11,9.0,10.804420886138711,22.0,0.00032505341503447386,120.03709832654123
LINGOBERRIES ( FROZEN ) ( CRANBERRY ),ARDOLINGOBERRIES,2014-09-11,62.0,13.763866929002289,21.0,0.0022392568591263753,120.03709832654123
LIQUID SOAP WITH TEA TREE OIL - 226G,60360,2014-09-11,84.0,8.906755879445228,21.0,0.003033831873655089,120.03709832654123
LOLLA ROSSA,LOLLAROSSA,2014-09-11,35.0,11.561157996854487,44.0,0.001264096614022954,120.03709832654123
MANGO SEDEEK ( CHEMICAL FREE ),MANGOSEDEEK(CHEMICALFREE),2014-09-11,25.0,5.952606473827515,19.0,0.0009029261528735384,120.03709832654123
MANGO ZEBDEYA ( CHEMICAL FREE ),MANGOZEBDEYA(CHEMICALFREE),2014-09-11,19.0,11.565791776154356,19.0,0.0006862238761838892,120.03709832654123
MELON,MELON,2014-09-11,9.75,13.463967642641217,39.0,0.00035214119962068,120.03709832654123
MESCLUN,MESCLUN,2014-09-11,49.0,19.451072864871556,24.0,0.0017697352596321354,120.03709832654123
MOLOKHEYA (CHEMICAL FREE),MOLOKHEYA(CHEMICALFREE),2014-09-11,56.0,13.202697873798353,22.0,0.002022554582436726,120.03709832654123
MUESLI WITH BRANBERRY AND STRAWBERRIES ( ORGANIC ),ALARAEVERYDAYBRANBERRYORG,2014-09-11,38.0,7.896333930139643,21.0,0.0013724477523677785,120.03709832654123
MUESLI WITH GOJI BERRIES AND CRANBERRIES ( GLUTEN FREE ),ALARAITGGFWITHGOJICRANBERRIESORG,2014-09-11,64.0,15.898620147008424,22.0,0.0023114909513562583,120.03709832654123
"MUESLI WITH QUINOA, AMARANTH, APPLE, SEEDS AND NUTS ( GLUTEN FREE )",ALARAITGACTIVEORG,2014-09-11,60.0,7.762773956647595,21.0,0.0021670227668964923,120.03709832654123
MUSHROOM,6224000090531,2014-09-11,81.0,15.637052109380623,22.0,0.0029254807353102648,120.03709832654123
NATURAL HOT CHOCOLATE WITH BANNANA AND MACA ( ORGANIC ),ORGANICNATURALHOTCHOCOLATEWITHBANNANAANDLUCUMA,2014-09-11,78.0,8.456445298884919,21.0,0.00281712959696544,120.03709832654123
NECTARINE,NECTARINE,2014-09-11,15.0,16.434644773953288,20.0,0.0005417556917241231,120.03709832654123
OAT MILK ( ORIGINAL ),OATMILK(ORIGINAL),2014-09-11,29.0,17.07799137227792,19.0,0.0010473943373333046,120.03709832654123
OATS WITH APPLE AND CINNAMON ( ORGANIC ),ALARADREAMYOATSAPPLEANDCINNAMON,2014-09-11,40.0,17.71074628057574,21.0,0.0014446818445976615,120.03709832654123
OKRA ( CHEMICAL FREE ),OKRA(CHMEICALFREE),2014-09-11,15.0,4.625938623655812,18.0,0.0005417556917241231,120.03709832654123
OLD COUNTRY STYLE MUESLI - 510G,1183C184,2014-09-11,50.0,10.536290358262935,30.0,0.001805852305747077,120.03709832654123
ORANGES,ORANGES,2014-09-11,7.5,11.756547559286235,39.0,0.00027087784586206153,120.03709832654123
OSOOL BEGAWI CHICKEN ( FROZEN ),CHEMICALFREECHICKEN,2014-09-11,518.0,18.425559597015795,22.0,0.018708629887539716,120.03709832654123
PAK CHOI,PAKCHOI,2014-09-11,78.0,16.60625442633674,22.0,0.00281712959696544,120.03709832654123
PANCAKE MIX ( GLUTEN FREE ) - 623G,1610C224,2014-09-11,55.0,13.460417373287825,21.0,0.0019864375363217845,120.03709832654123
PARSLEY ( CHEMICAL FREE ),PARSLEY(CHEMICALFREE),2014-09-11,28.0,0.41255965028987873,18.0,0.001011277291218363,120.03709832654123
PEANUT BUTTER (HOME-MADE),HOMEMADEPEANUTBUTTER,2014-09-11,245.0,19.999364023491275,21.0,0.008848676298160676,120.03709832654123
PENNE ( GLUTEN FREE ) - ITALIAN,BIOORGANICPENNEPASTA,2014-09-11,29.0,9.950051482078148,20.0,0.0010473943373333046,120.03709832654123
POMEGRANATE JUICE,NATURALPOMEGRANATE,2014-09-11,28.0,7.150311334746595,19.0,0.001011277291218363,120.03709832654123
POTATOES ( CHEMICAL FREE ),EXPORTORGANICPOTATO,2014-09-11,60.0,18.644761092730143,22.0,0.0021670227668964923,120.03709832654123
PSYLLIUM HUSK,PSYLLIUMHUSK,2014-09-11,108.0,17.826084954091282,24.0,0.0039006409804136864,120.03709832654123
PSYLLIUM SEEDS - 300G,140168,2014-09-11,30.0,11.372465693605992,30.0,0.0010835113834482461,120.03709832654123
PUMPKIN SEEDS - 100G,130002,2014-09-11,144.0,15.208423317802676,23.0,0.005200854640551582,120.03709832654123
PURE COCONUT MILK,COCONUTMILK,2014-09-11,25.0,13.58574136236259,19.0,0.0009029261528735384,120.03709832654123
QUINOA ( WHITE ) - ORGANIC - 454G,106900,2014-09-11,574.0,17.14451831813266,22.0,0.020731184469976443,120.03709832654123
QUINOA (WHITE) - ORGANIC,QUINOA,2014-09-11,60.75,1.0055534029934643,19.0,0.0021941105514826985,120.03709832654123
RADISH,RADISH,2014-09-11,8.0,10.931715893143657,22.0,0.0002889363689195323,120.03709832654123
RAISINS (CHEMICAL FREE),RAISINS(CHEMICALFREE),2014-09-11,10.0,8.476820385421945,21.0,0.0003611704611494154,120.03709832654123
RASPBERRIES ( FROZEN ),ARDORASBERRIES,2014-09-11,65.0,14.032939208429829,20.0,0.0023476079974712,120.03709832654123
RAW ALMONDS - SHELLED - 250G,ALMONDSRAWSHELLED,2014-09-11,28.51,13.629828610095785,30.0,0.0010296969847369832,120.03709832654123
RAW MILLED LINSEEDS (FLAX SEED MEAL ) - ORGANIC,ORGANICRAWMILLEDLINSEEDS(FLAXSEEDS),2014-09-11,84.0,16.428666819719684,22.0,0.003033831873655089,120.03709832654123
RAW PECAN - 250G,PECANRAW,2014-09-11,322.5,16.639367847346122,30.0,0.011647747372068647,120.03709832654123
RAW PISTACHIO - 250G,PISTACHIORAW,2014-09-11,58.0,9.151705782670883,29.0,0.0020947886746666092,120.03709832654123
RAW SUNFLOWER SEED ( SHELLED ) - 566G,1526C204,2014-09-11,58.0,19.59047480626983,18.0,0.0020947886746666092,120.03709832654123
RED APPLES ( AMERICAN ),REDAMERICANAPPLES,2014-09-11,27.0,11.717044768712249,22.0,0.0009751602451034216,120.03709832654123
RED CABBAGE,REDCABBAGE,2014-09-11,21.0,8.125644633890694,36.0,0.0007584579684137723,120.03709832654123
RED CHILI PEPPER ( CHEMICAL FREE ),EXPORTORGANICREDCHILIPEPPER,2014-09-11,30.0,6.147067889934821,21.0,0.0010835113834482461,120.03709832654123
RED ENDIVE,6224000090913,2014-09-11,11.0,8.379838673436812,20.0,0.00039728750726435695,120.03709832654123
RED GRAPES ( IMPORTED ),IMPORTEDREDGRAPES,2014-09-11,28.0,13.066754778190237,22.0,0.001011277291218363,120.03709832654123
RED GRAPES - SEEDLESS(CHEMICAL FREE),REDGRAPES-SEEDLESS(CHEMICALFREE),2014-09-11,171.0,12.85061838581656,20.0,0.006176014885655003,120.03709832654123
RED ONION ( CHEMICAL FREE ),EXPORTORGANICONION,2014-09-11,20.0,11.37957915386938,21.0,0.0007223409222988308,120.03709832654123
RICE CHIPS ( SEA SALT ),RICECHIPS(SEASALT),2014-09-11,40.0,6.293507041105428,18.0,0.0014446818445976615,120.03709832654123
ROQUETTE,ROQUETTE,2014-09-11,20.0,22.842217102967098,23.0,0.0007223409222988308,120.03709832654123
ROSEMARY,ROSEMARY,2014-09-11,42.0,10.255471229046552,38.0,0.0015169159368275445,120.03709832654123
SAGE,SAGE,2014-09-11,13.0,11.919479351056971,37.0,0.00046952159949424,120.03709832654123
SALAD FLOWERS,SALADFLOWERS,2014-09-11,66.0,8.97627650073245,38.0,0.0023837250435861414,120.03709832654123
SALMON STEAK ( FROZEN ),SALMONFRESH,2014-09-11,248.0,5.451179030315623,21.0,0.008957027436505501,120.03709832654123
SANDWICH BOX,SANDWICHBOX,2014-09-11,55.0,8.00597388923061,18.0,0.0019864375363217845,120.03709832654123
SEA SALT ( POTUGESE ) - FINE GRIND - 453G,105390,2014-09-11,112.0,22.33880736700837,21.0,0.004045109164873452,120.03709832654123
SEEDS SPROUTS,SEEDSSPROUTS,2014-09-11,21.0,10.796885179610216,23.0,0.0007584579684137723,120.03709832654123
SHAMSY BREAD (WHOLE GRAIN),SHAMSYBREAD,2014-09-11,19.5,12.885945795981701,21.0,0.00070428239924136,120.03709832654123
SHEEP MILK CHEESE,MANCHEGO,2014-09-11,120.0,21.891107759189076,19.0,0.0043340455337929846,120.03709832654123
SMOKED SALMON ( FROZEN ),SMOKEDSALMON,2014-09-11,57.0,11.408400777017969,21.0,0.0020586716285516675,120.03709832654123
SNACK BOX ( MINI ),SNACKBOX(MINI),2014-09-11,80.0,0.0,18.0,0.002889363689195323,120.03709832654123
SPAGHETTI ( GLUTEN FREE ) - DR SCHAR,PASTASPAGHETTI,2014-09-11,50.0,14.336073522693926,21.0,0.001805852305747077,120.03709832654123
SPRING ONION ( CHEMICAL FREE ),EXPORTORGANICSPRINGONION,2014-09-11,48.0,10.47594799453666,21.0,0.0017336182135171939,120.03709832654123
SPROUTS,SPROUTS,2014-09-11,26.0,15.661215995798727,23.0,0.00093904319898848,120.03709832654123
ST.JOHN'S WORT POWDER,202160-50,2014-09-11,37.0,7.877854422779262,37.0,0.001336330706252837,120.03709832654123
SUCRINE LETTUCE,SUCRINELETTUCE,2014-09-11,38.0,7.400450323544816,44.0,0.0013724477523677785,120.03709832654123
SWEET ORANGES,SWEETORANGES,2014-09-11,15.0,14.391659031140147,22.0,0.0005417556917241231,120.03709832654123
SWEET PEACH,PEACH,2014-09-11,48.0,7.810392135425626,20.0,0.0017336182135171939,120.03709832654123
SWEET PINEAPPLES,SWEETPINEAPPLES,2014-09-11,256.0,12.751198109341889,22.0,0.009245963805425033,120.03709832654123
SWEET POTATOES ( CHEMICAL FREE ),SWEETPOTATOES(CHEMICALFREE),2014-09-11,22.0,15.68109602174661,21.0,0.0007945750145287139,120.03709832654123
THYME ( CHEMICAL FREE ),THYME,2014-09-11,25.0,7.965322389736285,21.0,0.0009029261528735384,120.03709832654123
TOAST ( GLUTEN FREE ),PANBLANCO,2014-09-11,50.0,13.763866929002289,21.0,0.001805852305747077,120.03709832654123
TOMATO ( CHEMICAL FREE ),ORGANICTOMATO,2014-09-11,125.0,21.249284774726853,22.0,0.004514630764367693,120.03709832654123
TOMATOES ON ROOTS ( CHEMICAL FREE ),EXPORTORGANICCLUSTOMATO,2014-09-11,24.0,14.587627363860012,22.0,0.0008668091067585969,120.03709832654123
TOP SIDE STEAK (CHEMICAL FREE) - FROZEN,TOPSIDESTEAK(CHEMICALFREE)-FROZEN,2014-09-11,100.0,11.934840842801808,21.0,0.003611704611494154,120.03709832654123
TORTILLAS (WHOLE GRAIN),TORTILLAS(WHOLEGRAIN),2014-09-11,124.0,9.88928027655247,19.0,0.004478513718252751,120.03709832654123
UNSWEETENED ALMOND MILK,UNSWEETENEDALMONDMILK,2014-09-11,120.0,11.455780410769044,18.0,0.0043340455337929846,120.03709832654123
WHOLE CHICKEN - 1KG,WHOLECHICKEN,2014-09-11,252.0,15.36425548658693,30.0,0.009101495620965268,120.03709832654123
WHOLE GRAIN RICE CAKES (LOW FAT)-LIGHTLY SALTED),WHOLEGRAINRICECAKES(LOWFAT)-LIGHTLYSALTED),2014-09-11,24.0,0.0,18.0,0.0008668091067585969,120.03709832654123
WHOLE MEAL FLOUR,WHOLEMEALFLOUR,2014-09-11,6.0,13.907191385629169,25.0,0.00021670227668964923,120.03709832654123
YELLOW ONIONS ( CHEMICAL FREE ),YELLOWONIONS(CHEMICALFREE),2014-09-11,10.0,1.0180447086978628,18.0,0.0003611704611494154,120.03709832654123
ZUCCHINI ( CHEMICAL FREE ),ORGANICZUCCHINI,2014-09-11,90.0,24.496038175586122,22.0,0.0032505341503447386,120.03709832654123
ZUCCHINI ( CHEMICAL FREE ),ZUCCHINI,2014-09-11,7.5,0.0,18.0,0.00027087784586206153,120.03709832654123
ZUCCHINI FLOWERS,ZUCCHINIFLOWERS,2014-09-11,19.0,14.320775982001678,22.0,0.0006862238761838892,120.03709832654123
ALMOND BUTTER (HOME-MADE),ALMONDBUTTER(HOME-MADE),2014-09-18,240.0,21.90136542044754,21.0,0.008668091067585969,120.03709832654123
ALMOND MILK ( ORIGINAL ),ALMONDMILK(ORIGINAL),2014-09-18,50.0,7.6277438477931,19.0,0.001805852305747077,120.03709832654123
ARUGULA ( CHEMICAL FREE ),ARUGULA(CHEMICALFREE),2014-09-18,40.0,3.102982189393444,18.0,0.0014446818445976615,120.03709832654123
AUBERGENE (ROUMY) - CHEMICAL FREE,AUBERGENE(ROUMY)-CHEMICALFREE,2014-09-18,5.0,16.844729069573884,20.0,0.0001805852305747077,120.03709832654123
AVOCADOES ( IMPORTED ),IMPORTEDAVOCADOES,2014-09-18,513.0,19.213271757617534,22.0,0.01852804465696501,120.03709832654123
BABY BLACK AUBERGINE (ROUND),BABYBLACKAUBERGENE(ROUND),2014-09-18,60.0,17.539790176158434,22.0,0.0021670227668964923,120.03709832654123
BABY POTATOES ( CHEMICAL FREE ),BABYPOTATOES(CHEMICALFREE),2014-09-18,71.5,2.8109554058966424,18.0,0.0025823687972183203,120.03709832654123
BABY SPINACH,BABYSPINACH,2014-09-18,28.0,32.68302318585563,23.0,0.001011277291218363,120.03709832654123
BALADY BREAD (WHOLE GRAIN),BALADIBREAD,2014-09-18,50.0,11.481099073666767,21.0,0.001805852305747077,120.03709832654123
BALADY EGGS ( CHEMICAL FREE ),EGGBALDY,2014-09-18,176.0,27.656588704731977,22.0,0.006356600116229711,120.03709832654123
BANANAS ( IMPORTED ),IMPORTEDBANANAS,2014-09-18,234.0,15.90630547844032,22.0,0.00845138879089632,120.03709832654123
BASMATI BROWN RICE ( ORGANIC ) - 907G,40152EF,2014-09-18,84.0,9.80163405220662,21.0,0.003033831873655089,120.03709832654123
BEEF CUBES (CHEMICAL FREE) - FROZEN,BEEFCUBES(CHEMICALFREE)-FROZEN,2014-09-18,196.0,9.796032608979965,21.0,0.0070789410385285415,120.03709832654123
BEEF FILLET (CHEMICAL FREE) - FROZEN,BEEFFILLET(CHEMICALFREE)-FROZEN,2014-09-18,189.0,17.530976562792944,22.0,0.006826121715723951,120.03709832654123
BEEF MINCE (CHEMICAL FREE) - FROZEN,BEEFMINCE(CHEMICALFREE)-FROZEN,2014-09-18,945.0,19.725667943519532,22.0,0.034130608578619756,120.03709832654123
BEEF STRIPS (CHEMICAL FREE) - FROZEN,BEEFSTRIPS(CHEMICALFREE)-FROZEN,2014-09-18,141.0,13.832021057350774,22.0,0.005092503502206757,120.03709832654123
BEETROOT,BEETROOT,2014-09-18,48.0,15.157885056140351,22.0,0.0017336182135171939,120.03709832654123
BERRY MIX ( FROZEN ),ARDOFRUITBERRIESMIX,2014-09-18,392.0,11.149159494786698,21.0,0.014157882077057083,120.03709832654123
BRAIN BOOSTER SEED MIX (MILLED),MIXEDSEEDS(MILLED),2014-09-18,105.0,16.565108387196915,21.0,0.0037922898420688616,120.03709832654123
BROWN RICE ( EGYPTIAN ) - 750G,PREMIUMBROWNRICE,2014-09-18,112.0,29.50013249617318,22.0,0.004045109164873452,120.03709832654123
BROWN RICE FLOUR ( GLUTEN FREE ),BROWNRICEFLOUR(GLUTENFREE),2014-09-18,80.0,10.958826028259395,18.0,0.002889363689195323,120.03709832654123
BROWN RICE PENNE ( AMERICAN ) - GLUTEN FREE - ORGANIC - 340G,00610-2,2014-09-18,147.0,14.500120438976127,22.0,0.005309205778896407,120.03709832654123
BROWN RICE SPAGHETTI ( AMERICAN )  - GLUTEN FREE - ORGANIC - 284G,00620-1,2014-09-18,49.0,19.35128371696202,22.0,0.0017697352596321354,120.03709832654123
CABBAGE,CABBAGE,2014-09-18,6.0,8.456445298884919,21.0,0.00021670227668964923,120.03709832654123
CAMEL MILK (FROZEN),CAMELMILK,2014-09-18,78.0,11.695562026907202,21.0,0.00281712959696544,120.03709832654123
CARROT ( CHEMICAL FREE ),CARROT(CHEMICALFREE),2014-09-18,77.0,1.8868708060818307,18.0,0.0027810125508504987,120.03709832654123
CARROTS,CARROTS,2014-09-18,10.0,3.974450067053903,22.0,0.0003611704611494154,120.03709832654123
CARROTS ( CHEMICAL FREE ),ORGANICYELLOWCARROT,2014-09-18,117.0,10.361808032790565,21.0,0.00422569439544816,120.03709832654123
CHERRY TOMATOES ( CHEMICAL FREE ),CHERRYTOMATOES(CHEMICALFREE),2014-09-18,64.0,0.0,18.0,0.0023114909513562583,120.03709832654123
CHIA SEEDS,039978003393,2014-09-18,249.92,7.681779759940288,21.0,0.00902637216504619,120.03709832654123
CHICKEN BREASTS - 1KG,CHICKENBREASTS,2014-09-18,784.0,23.63412587636362,30.0,0.028315764154114166,120.03709832654123
CHICKEN CUTLETS (SHISHTAWOOK) - 1KG,CHICKENCUTLETSSHISHTAWOOK,2014-09-18,53.75,14.714359232869768,29.0,0.0019412912286781076,120.03709832654123
CHIVES,CHIVES,2014-09-18,8.0,10.166102493824901,44.0,0.0002889363689195323,120.03709832654123
CHOCOLATE CHIP COOKIE MIX ( GLUTEN FREE ) - 453G,1615C224,2014-09-18,60.0,5.659447488450131,19.0,0.0021670227668964923,120.03709832654123
CIOCCOLINI ( GLUTEN FREE ),CIOCCOLINI,2014-09-18,51.0,10.313748064051564,22.0,0.0018419693518620184,120.03709832654123
CLOVES,CLOVES,2014-09-18,20.0,10.885694118815191,25.0,0.0007223409222988308,120.03709832654123
COCOA WAFER CACAO ( GLUTEN FREE ),SCHARWAFERCACAO,2014-09-18,29.0,16.774096165208153,21.0,0.0010473943373333046,120.03709832654123
COCONUT FLOUR,COCONUTFLOUR,2014-09-18,170.0,11.115004407992334,18.0,0.006139897839540062,120.03709832654123
COCONUT SCRUB,COCONUTSCRUB,2014-09-18,65.0,3.5264923841377582,20.0,0.0023476079974712,120.03709832654123
COLORED BELL PEPPER ( CHEMICAL FREE ),COLOREDBELLPEPPER(CHEMICALFREE),2014-09-18,95.0,9.691361467055604,18.0,0.003431119380919446,120.03709832654123
COLORED BELL PEPPER ( CHEMICAL FREE ),EXPORTORGANICCOLOREDBILLPEPPER,2014-09-18,48.0,17.590443340817565,22.0,0.0017336182135171939,120.03709832654123
COOKIES WITH WHEAT GERM,COOKIES,2014-09-18,57.0,23.55839005057505,22.0,0.0020586716285516675,120.03709832654123
CORIANDER ( CHMEICAL FREE ),CORIANDER(CHMEICALFREE),2014-09-18,28.0,3.9259226031843397,18.0,0.001011277291218363,120.03709832654123
CORN FLAKES ( GLUTEN FREE ),CORNFLAKES,2014-09-18,28.0,14.671755474190329,20.0,0.001011277291218363,120.03709832654123
CRANBERRY JUICE,NATURALCRANBERRY,2014-09-18,28.0,7.48176796646447,19.0,0.001011277291218363,120.03709832654123
CUCUMBER ( CHEMICAL FREE ),ORGANICCUCUMBER,2014-09-18,196.0,17.351791300348363,22.0,0.0070789410385285415,120.03709832654123
CURLY FRISE LETTUCE,CURLYFRISEE,2014-09-18,13.0,10.952256929894277,22.0,0.00046952159949424,120.03709832654123
DATE HAYANI,DATEHAYANI,2014-09-18,7.5,3.9259226031843397,18.0,0.00027087784586206153,120.03709832654123
DATE ZAGHLOOL,DATEZAGHLOOL,2014-09-18,22.5,1.6110738047837136,18.0,0.0008126335375861847,120.03709832654123
DIGESTIVE BISCUITS WITH CHOCOLATE ( GLUTEN FREE ),DIGESTIVECHOC,2014-09-18,37.0,12.030924845989755,21.0,0.001336330706252837,120.03709832654123
DILL ( CHEMICAL FREE ),DILL(CHEMICALFREE),2014-09-18,4.0,2.2781461820273075,18.0,0.00014446818445976615,120.03709832654123
DRIED APPLE ( CHEMICAL FREE ),MINNIESDRIEDAPPLE,2014-09-18,125.0,10.848541092397213,19.0,0.004514630764367693,120.03709832654123
DRIED BAY LEAF ( CHEMICAL FREE ),ORGANICDRIEDBAYLEAF,2014-09-18,15.0,17.07799137227792,19.0,0.0005417556917241231,120.03709832654123
DRIED BLUEBERRIES - 250G,DRIEDBLUEBERRIES,2014-09-18,64.0,14.618196371661663,30.0,0.0023114909513562583,120.03709832654123
DRIED CRANBERRY - 200G,DRIEDCRANBERRY,2014-09-18,157.5,12.741034655872463,21.0,0.005688434763103292,120.03709832654123
DRIED DATES ( CHEMICAL FREE ),ORGANICDRIEDDATES,2014-09-18,10.0,17.294683214113448,21.0,0.0003611704611494154,120.03709832654123
DRIED FIGS ( CHEMICAL FREE ),DRIEDFIGS(CHEMICALFREE),2014-09-18,15.0,0.0,18.0,0.0005417556917241231,120.03709832654123
DRIED FRUIT MIX ( CHEMICAL FREE ),MINNIESDRIEDFRUITMIX,2014-09-18,40.0,14.045698345639423,21.0,0.0014446818445976615,120.03709832654123
DRIED MANGO (CHEMICAL FREE),MINNIESDRIEDMANGO,2014-09-18,30.0,13.432524291915037,18.0,0.0010835113834482461,120.03709832654123
DRIED PEAR ( CHEMICAL FREE ),DRIEDPEAR(CHEMICALFREE),2014-09-18,20.0,3.9259226031843397,18.0,0.0007223409222988308,120.03709832654123
DRIED PRUNES (CHEMICAL FREE),DRIEDPRUNES(CHEMICALFREE),2014-09-18,20.0,9.119689425219391,19.0,0.0007223409222988308,120.03709832654123
DRIED TURKISH FIGS - 250G,DRIEDFIGS,2014-09-18,12.0,15.50475275517702,27.0,0.00043340455337929847,120.03709832654123
EGGPLANT - AROUS ( CHEMICAL FREE ),EGGPLANT-AROUS(CHEMICALFREE),2014-09-18,7.0,8.00597388923061,18.0,0.0002528193228045908,120.03709832654123
ENDIVE,WHITE,2014-09-18,11.0,9.892607040253566,21.0,0.00039728750726435695,120.03709832654123
FETTE CROCCANTI ( GLUTEN FREE ),SCHARFETTECROCCANTI,2014-09-18,27.5,9.947357905008092,22.0,0.0009932187681608922,120.03709832654123
FINN CRISP MULTIGRAIN CRACKERS,6410500091868,2014-09-18,32.0,16.485517793569592,20.0,0.0011557454756781292,120.03709832654123
FINN CRISP ORIGINAL CRACKERS,6410500090014,2014-09-18,32.0,6.31585292035437,21.0,0.0011557454756781292,120.03709832654123
FLAX OIL,FLAXOIL,2014-09-18,69.0,15.170209018283076,23.0,0.002492076181930966,120.03709832654123
FLAX SEEDS ( EGYPTIAN ) - 250G,140166,2014-09-18,40.0,19.826343984896045,22.0,0.0014446818445976615,120.03709832654123
FLOUR & YEAST MIX ( GLUTEN FREE ),MIXITFLOURYEAST,2014-09-18,56.0,9.341750790086856,22.0,0.002022554582436726,120.03709832654123
FRESH GINGER ( IMPORTED ),IMPORTEDGINGER,2014-09-18,68.0,17.756053571038755,22.0,0.002455959135816025,120.03709832654123
FUSILLI ( GLUTEN FREE ),PASTAFUSILLI,2014-09-18,25.0,13.580359301386968,21.0,0.0009029261528735384,120.03709832654123
GARLIC ( CHEMICAL FREE ),EXPORTORGANICGARLIC,2014-09-18,42.0,8.731083049906218,21.0,0.0015169159368275445,120.03709832654123
GARLIC PASTE,GARLICPASTE,2014-09-18,20.0,5.695077339249011,21.0,0.0007223409222988308,120.03709832654123
GINGER GROUND,GINGERGROUND,2014-09-18,16.8,10.09242359573419,19.0,0.0006067663747310178,120.03709832654123
GOLDEN RAISINS - 250G,GOLDENRAISINS,2014-09-18,30.0,8.981722487967115,29.0,0.0010835113834482461,120.03709832654123
GREEN APPLES ( FRENCH ) -IMPORTED,GREENFRENCHAPPLES,2014-09-18,189.0,18.105742182504024,22.0,0.006826121715723951,120.03709832654123
